stock_id,name,sector,signal_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,label,rsi,ret_20d,cv_sharpe,cv_win_rate,bias_ma5,bias_ma10,bias_ma20,ma_bull,mom5,mom20,vol20,dist_high60,sector_ret20,sector_strong,chip_dir,taiex_bull,taiex_bias
2388,威盛,IC設計,20240916,20240918,133.0,20241108,110.5,SL,33,-16.92,0,65.2,8.4,3.04,0.33,4.1348,6.9182,4.4547,1.0,8.3665,8.3665,3.4595,-1.8051,-3.25,0.0,,0.0,-2.4
4979,華星光,光通訊,20240916,20240918,135.5,20241017,154.0,MA10,18,13.65,1,69.4,14.3,2.24,0.17,2.482,9.9656,11.1352,1.0,12.7753,14.2857,3.8676,-5.8824,5.98,1.0,0.0,0.0,-2.4
6510,精測,封測,20240916,20240918,497.5,20241024,533.0,MA10,23,7.14,1,66.2,3.5,0.0,0.0,1.9457,3.8934,2.9999,1.0,7.3639,3.4979,2.4177,0.0,-2.65,0.0,0.0,0.0,-2.4
2345,智邦,光通訊,20240918,20240919,547.0,20250102,754.0,MA10,70,37.84,1,50.8,-2.3,0.0,0.0,-0.1724,1.0571,0.6617,0.0,5.2525,-2.2514,2.839,-9.8616,3.86,1.0,0.0,0.0,-3.05
3131,弘塑,CoPoS封裝,20240918,20240919,1930.0,20241018,1640.0,SL,18,-15.03,0,57.0,-3.6,0.0,0.0,-0.1057,6.7495,1.2319,0.0,14.8936,-3.5714,4.841,-10.6383,2.84,0.0,,0.0,-3.05
3680,家登,CoPoS封裝,20240918,20240919,578.0,20241118,487.5,SL,38,-15.66,0,63.7,1.8,0.0,0.0,1.41,4.9383,3.7832,1.0,8.932,1.8149,3.31,-2.2648,2.84,0.0,,0.0,-3.05
1533,車王電,車用電子,20240920,20240923,41.35,20250401,35.0,SL,123,-15.36,0,50.3,1.4,2.22,0.5,-0.6387,0.2851,0.6281,0.0,-1.8204,1.3784,2.689,-15.6413,1.18,0.0,,0.0,-0.79
2388,威盛,IC設計,20240920,20240923,135.5,20241104,115.0,SL,26,-15.13,0,62.0,3.4,3.04,0.33,0.6565,5.3435,5.3234,1.0,4.5455,3.3708,3.5966,-1.7794,-5.04,0.0,,0.0,-0.79
3680,家登,CoPoS封裝,20240920,20240923,595.0,20241112,502.0,SL,32,-15.63,0,63.8,8.8,0.0,0.0,0.211,4.4913,4.6352,1.0,2.7027,8.7786,3.2643,-1.3841,8.67,1.0,,0.0,-0.79
3711,日月光投控,封測,20240920,20240923,157.0,20250226,175.5,MA10,100,11.78,1,68.8,3.0,0.0,0.0,1.6447,4.5685,3.9704,0.0,4.7458,3.0,2.2237,-20.155,-2.54,0.0,0.0,0.0,-0.79
2243,怡利電,車用電子,20240923,20240924,27.4,20241015,22.8,SL,12,-16.79,0,65.7,3.9,-3.51,0.5,2.0564,9.3654,10.6981,0.0,15.2688,3.876,4.6089,-14.5136,2.5,0.0,,0.0,-0.17
3231,緯創,AI伺服器,20240923,20240924,102.5,20241112,117.0,MA10,31,14.15,1,57.8,-1.0,-3.15,0.0,-0.3925,1.9691,2.0101,0.0,0.495,-0.9756,2.3225,-10.5727,0.79,0.0,0.0,0.0,-0.17
3552,同致,車用電子,20240923,20240924,84.7,20241104,90.1,FLOOR,25,6.38,1,63.6,0.2,-3.06,0.0,1.7233,2.943,1.8757,0.0,1.9185,0.2358,1.9998,-24.4444,2.5,0.0,,0.0,-0.17
4938,和碩,AI伺服器,20240923,20240924,103.0,20250331,83.9,SL,121,-18.54,0,56.7,-1.4,8.16,0.83,-0.1947,1.1048,0.6036,0.0,1.4851,-1.4423,1.4377,-4.2056,0.79,0.0,0.0,0.0,-0.17
2455,全新,光通訊,20240924,20240925,171.5,20241028,141.0,SL,20,-17.78,0,82.1,21.0,-2.45,0.0,10.3142,14.0537,14.5187,0.0,13.7324,20.9738,4.0715,-17.1795,13.0,1.0,0.0,1.0,0.52
3131,弘塑,CoPoS封裝,20240924,20240925,1835.0,20241028,1530.0,SL,20,-16.62,0,38.5,-6.8,0.0,0.0,-4.9145,-4.1723,-3.8747,0.0,-9.1837,-6.8063,4.7333,-15.8392,2.08,0.0,,1.0,0.52
3583,辛耘,CoPoS封裝,20240924,20240925,453.5,20250103,385.0,SL,67,-15.1,0,65.1,1.3,3.74,0.33,-0.2943,6.1702,7.4915,0.0,13.5309,1.2644,3.4983,-5.9765,2.08,0.0,,1.0,0.52
5292,華懋,綠能環保,20240924,20240925,162.5,20250407,134.5,SL,123,-17.23,0,71.6,8.7,5.24,0.33,2.5802,6.7103,8.3416,0.0,9.0301,8.6667,3.0594,-10.4396,8.67,1.0,,1.0,0.52
6640,均華,CoPoS封裝,20240924,20240925,970.0,20241024,759.0,SL,18,-21.75,0,49.7,-2.9,1.9,0.22,-1.1567,0.2667,-0.3076,0.0,4.4444,-2.8926,4.4572,-11.3208,2.08,0.0,,1.0,0.52
6664,群翊,CoPoS封裝,20240924,20240925,311.5,20241114,262.5,SL,32,-15.73,0,57.0,2.1,0.0,0.0,0.2834,5.3763,3.0911,1.0,8.7031,2.0833,4.3708,-7.1429,2.08,0.0,,1.0,0.52
2376,技嘉,AI伺服器,20240925,20240926,263.5,20241114,291.0,MA10,31,10.44,1,68.4,-1.3,0.0,0.0,1.2707,3.4415,3.6453,0.0,6.9106,-1.3133,2.6466,-17.0347,1.63,0.0,0.0,1.0,2.02
2467,志聖,CoPoS封裝,20240925,20240926,222.0,20250113,181.5,SL,72,-18.24,0,53.1,-10.6,1.9,0.5,-0.4919,0.293,-0.1346,0.0,0.0,-10.6426,2.8205,-11.0,-1.62,0.0,,1.0,2.02
3105,穩懋,光通訊,20240925,20240926,136.5,20241104,115.5,SL,23,-15.38,0,65.6,3.4,0.0,0.0,0.951,3.7984,3.9548,0.0,6.9767,3.3708,2.8996,-23.7569,11.43,1.0,0.0,1.0,2.02
3665,貿聯-KY,光通訊,20240925,20240926,463.0,20241128,604.0,MA10,41,30.45,1,77.3,-2.0,0.0,0.0,3.4405,7.4515,7.4892,1.0,12.3321,-2.0234,2.8374,-2.0234,11.43,1.0,0.0,1.0,2.02
5289,宜鼎,記憶體,20240925,20240926,293.5,20241111,247.0,SL,28,-15.84,0,60.9,0.0,0.0,0.0,0.2766,0.9222,0.4938,0.0,1.5762,0.0,0.9495,-11.9879,-6.1,0.0,0.0,1.0,2.02
6257,矽格,封測,20240925,20240926,77.2,20250408,62.4,SL,123,-19.17,0,76.2,5.8,5.64,0.61,3.7861,4.8409,4.1722,0.0,6.812,5.803,1.885,-4.7388,1.13,0.0,0.0,1.0,2.02
2317,鴻海,AI伺服器,20240926,20240927,191.0,20241114,211.5,MA10,30,10.73,1,75.5,2.2,0.0,0.0,3.2135,5.1026,5.8216,0.0,7.3654,2.1563,2.1816,-16.3355,0.53,0.0,0.0,1.0,2.47
2337,旺宏,記憶體,20240926,20240927,27.35,20241101,22.9,SL,21,-16.27,0,67.6,-2.2,-10.12,0.17,1.9399,2.4465,2.1633,0.0,3.0769,-2.1898,1.8802,-9.916,-5.15,0.0,0.0,1.0,2.47
2382,廣達,AI伺服器,20240926,20240927,277.0,20241029,303.0,MA10,19,9.39,1,79.1,-1.1,3.74,0.33,4.8326,6.8451,7.1463,0.0,8.8933,-1.0772,3.1322,-19.2082,0.53,0.0,0.0,1.0,2.47
2441,超豐,封測,20240926,20240927,59.4,20250408,49.4,SL,122,-16.84,0,50.3,-3.5,2.92,0.75,-0.1382,0.3646,0.0173,0.0,0.3472,-3.5058,1.0474,-10.5263,1.26,0.0,0.0,1.0,2.47
3552,同致,車用電子,20240926,20240927,86.4,20241104,90.1,FLOOR,22,4.28,1,59.1,0.8,-3.06,0.0,0.3065,1.5513,1.8857,0.0,1.5513,0.8294,1.98,-24.3556,2.54,0.0,,1.0,2.47
8086,宏捷科,光通訊,20240926,20240927,108.0,20241104,91.8,SL,22,-15.0,0,62.0,3.9,0.97,0.17,1.1342,2.6871,2.0944,0.0,1.9048,3.8835,3.5743,-24.9123,10.88,1.0,0.0,1.0,2.47
2454,聯發科,IC設計,20240927,20240930,1175.0,20250102,1350.0,MA10,63,14.89,1,76.1,0.8,0.0,0.0,3.3634,7.6923,8.2707,0.0,12.0,0.8,2.8919,-13.6986,-2.23,0.0,0.0,1.0,2.31
3006,晶豪科,記憶體,20240927,20240930,72.7,20241128,61.6,SL,39,-15.27,0,66.2,-6.4,-7.73,0.25,1.3976,3.0354,3.3303,0.0,4.0788,-6.4475,2.3733,-28.5024,-5.02,0.0,0.0,1.0,2.31
6789,采鈺,CoPoS封裝,20240927,20240930,290.0,20250113,304.5,FLOOR,70,5.0,1,61.3,-5.3,0.0,0.0,1.3769,2.2569,2.3369,0.0,3.3333,-5.3055,2.5033,-21.3618,-2.31,0.0,,1.0,2.31
2408,南亞科,記憶體,20240930,20241001,46.25,20241112,39.0,SL,26,-15.68,0,53.9,-10.2,-3.39,0.53,0.1269,1.6203,1.1266,0.0,1.5005,-10.1518,2.3172,-36.443,-6.13,0.0,0.0,0.0,-0.3
2451,創見,記憶體,20240930,20241001,100.5,20250113,85.0,SL,69,-15.42,0,70.2,-0.5,1.03,1.0,1.618,2.6919,2.508,1.0,3.4137,-0.4831,1.5499,-13.8075,-6.13,0.0,0.0,0.0,-0.3
4966,譜瑞-KY,IC設計,20240930,20241001,749.0,20250328,606.0,SL,115,-19.09,0,53.9,-5.2,0.0,0.0,-0.5229,1.5615,1.9287,0.0,3.2564,-5.2304,2.6314,-13.8165,-3.97,0.0,,0.0,-0.3
6239,力成,封測,20240930,20241001,133.0,20250203,110.5,SL,77,-16.92,0,41.0,-5.8,-5.29,0.0,-1.2968,-1.19,-1.2079,0.0,-1.083,-5.8419,1.9085,-31.8408,-2.45,0.0,0.0,0.0,-0.3
2344,華邦電,記憶體,20241001,20241004,20.85,20241114,17.7,SL,27,-15.11,0,48.8,-11.4,-2.2,0.61,-0.4267,1.083,-0.3441,0.0,2.9412,-11.3924,1.9629,-19.0751,-6.39,0.0,0.0,1.0,0.53
2449,京元電子,封測,20241001,20241004,108.5,20241024,130.0,MA10,13,19.82,1,48.2,-7.4,-0.36,0.28,-1.2346,0.7647,-0.4887,0.0,4.6729,-7.438,2.7699,-17.037,-2.63,0.0,0.0,1.0,0.53
4919,新唐,IC設計,20241001,20241004,83.0,20241106,92.1,MA10,21,10.96,1,61.2,-4.5,-3.06,0.0,0.7807,3.3855,4.284,0.0,7.0352,-4.4843,2.6062,-33.6965,-2.32,0.0,,1.0,0.53
3205,十銓,記憶體,20241004,20241007,37.35,20241220,31.0,SL,52,-17.0,0,53.9,-3.5,-7.48,0.0,0.3228,0.3767,0.4985,0.0,1.3587,-3.4929,1.0077,-19.9571,-5.39,0.0,0.0,1.0,0.23
2449,京元電子,封測,20241007,20241008,113.5,20241024,130.0,MA10,11,14.54,1,49.1,-2.6,-0.36,0.28,-0.8007,0.36,-0.3797,0.0,-0.8889,-2.6201,2.8145,-17.4074,4.57,1.0,0.0,1.0,2.12
2344,華邦電,記憶體,20241008,20241009,20.25,20241127,16.6,SL,33,-18.02,0,30.3,-4.9,-3.24,0.53,-2.3981,-2.3512,-2.3161,0.0,-5.1282,-4.9065,1.5528,-21.124,0.29,0.0,0.0,1.0,1.81
2467,志聖,CoPoS封裝,20241008,20241009,228.5,20250109,190.0,SL,63,-16.85,0,74.8,15.2,1.9,0.5,7.0947,7.7236,8.3845,1.0,11.9718,15.2174,3.1945,-4.6,11.42,1.0,,1.0,1.81
2449,京元電子,封測,20241009,20241011,125.5,20250203,102.5,SL,72,-18.33,0,75.9,11.7,1.12,0.33,9.2105,9.9823,10.5193,0.0,10.6667,11.6592,3.52,-4.9618,5.8,1.0,0.0,1.0,2.12
6640,均華,CoPoS封裝,20241009,20241011,932.0,20241024,759.0,SL,9,-18.56,0,46.5,-3.5,2.22,0.22,-1.2793,-0.7715,-0.9679,0.0,4.2793,-3.5417,4.0545,-12.6415,7.39,1.0,,1.0,2.12
3131,弘塑,CoPoS封裝,20241011,20241014,1815.0,20241028,1530.0,SL,10,-15.7,0,54.5,12.1,0.0,0.0,0.6529,1.8722,0.7214,1.0,5.4131,12.1212,4.0427,-12.5296,6.31,1.0,,1.0,3.33
3205,十銓,記憶體,20241011,20241014,38.1,20241218,32.35,SL,46,-15.09,0,49.3,4.0,-7.48,0.0,-1.1506,0.3717,1.2455,0.0,0.9346,3.989,2.0521,-18.2703,-2.13,0.0,0.0,1.0,3.33
2449,京元電子,封測,20241014,20241015,128.0,20250115,107.5,SL,64,-16.02,0,79.9,15.8,1.26,0.33,6.136,9.777,12.1332,0.0,17.9724,15.8371,3.4655,-0.7752,8.23,1.0,0.0,1.0,3.74
2467,志聖,CoPoS封裝,20241014,20241015,230.0,20250109,190.0,SL,60,-17.39,0,57.9,14.5,1.88,0.5,-0.1688,4.6229,5.6039,0.0,11.0329,14.5278,3.7792,-5.4,8.86,1.0,,1.0,3.74
6789,采鈺,CoPoS封裝,20241015,20241016,295.0,20250113,304.5,FLOOR,61,3.22,1,73.0,9.6,0.0,0.0,3.8157,4.1739,4.6069,0.0,4.1379,9.6189,2.166,-13.0935,5.62,1.0,,1.0,5.21
7734,印能,CoPoS封裝,20241015,20241016,1590.0,20241203,1785.0,MA10,33,12.26,1,51.0,-3.6,0.0,0.0,-2.3795,2.3345,-0.8828,0.0,3.2258,-3.6145,4.9872,-11.3573,5.62,1.0,,1.0,5.21
2345,智邦,光通訊,20241016,20241017,543.0,20250102,754.0,MA10,53,38.86,1,63.8,6.9,0.0,0.0,1.2057,4.3118,3.1465,1.0,6.5385,6.9498,3.0909,-2.1201,10.85,1.0,0.0,1.0,4.02
4938,和碩,AI伺服器,20241016,20241017,105.0,20250102,89.2,SL,53,-15.05,0,64.9,4.0,6.34,0.5,1.7527,1.9214,1.8122,1.0,4.7094,3.9801,1.2238,-2.3364,10.16,1.0,0.0,1.0,4.02
3034,聯詠,IC設計,20241017,20241018,523.0,,,OPEN,,,,61.0,-2.1,0.0,0.0,1.0823,1.4156,1.4598,0.0,2.549,-2.0599,1.978,-5.5957,1.68,0.0,0.0,1.0,4.27
6239,力成,封測,20241023,20241024,132.5,20250203,110.5,SL,63,-16.6,0,47.7,-1.8,4.9,0.33,-0.6623,0.0741,-0.5891,0.0,1.8868,-1.8182,1.6854,-28.5714,7.81,1.0,0.0,1.0,5.34
4966,譜瑞-KY,IC設計,20241024,20241025,749.0,20250328,606.0,SL,100,-19.09,0,56.8,2.6,0.0,0.0,1.0425,1.4493,1.0763,1.0,1.8868,2.578,2.3824,-5.8531,3.59,1.0,,1.0,4.62
3535,晶彩科,CoPoS封裝,20241025,20241028,59.3,20241127,50.0,SL,21,-15.68,0,59.8,1.7,-4.35,0.19,-1.3474,7.0124,6.2176,0.0,16.0377,1.6529,4.2268,-24.4472,-2.06,0.0,,1.0,5.23
6239,力成,封測,20241025,20241028,132.0,20250203,110.5,SL,61,-16.29,0,50.2,-1.1,4.9,0.33,-0.1479,0.0371,-0.3138,0.0,0.7463,-1.0989,1.7538,-20.1183,5.51,1.0,0.0,1.0,5.23
3552,同致,車用電子,20241101,20241104,90.1,20241127,100.0,MA10,17,10.99,1,61.6,10.5,-3.59,0.0,-1.7418,6.6978,9.6501,0.0,16.9512,10.4839,3.7567,-6.8932,-3.94,0.0,,1.0,2.43
6510,精測,封測,20241104,20241105,621.0,20241126,706.0,MA10,15,13.69,1,74.5,17.8,0.0,0.0,7.031,8.3891,9.2945,1.0,14.5251,17.8161,3.268,0.0,3.29,1.0,0.0,1.0,3.02
2357,華碩,AI伺服器,20241106,20241107,607.0,20250227,682.0,MA10,72,12.36,1,68.5,4.7,0.0,0.0,2.5034,2.6945,2.7554,1.0,3.7671,4.6632,1.3768,0.0,10.06,1.0,0.0,1.0,3.8
6510,精測,封測,20241106,20241107,687.0,20241216,855.0,MA10,27,24.45,1,77.2,12.6,0.0,0.0,2.9993,8.5446,9.6203,1.0,14.2596,12.6126,3.1692,0.0,3.88,1.0,0.0,1.0,3.8
2449,京元電子,封測,20241107,20241108,139.5,20241210,117.5,SL,22,-15.77,0,78.4,22.5,3.82,0.33,4.9849,6.7588,6.7179,1.0,10.757,22.467,3.2442,0.0,7.32,1.0,0.0,1.0,4.46
2467,志聖,CoPoS封裝,20241107,20241108,224.0,20250109,190.0,SL,43,-15.18,0,60.7,-4.6,-1.72,0.17,0.4859,5.2997,2.4429,1.0,9.375,-4.6122,3.6797,-9.0,-3.7,0.0,,1.0,4.46
3450,聯鈞,光通訊,20241107,20241108,251.5,20250102,274.0,MA10,38,8.95,1,68.6,31.0,3.58,0.42,3.8398,8.8038,8.8038,1.0,17.7986,30.9896,5.2028,-0.9843,3.2,1.0,0.0,1.0,4.46
2345,智邦,光通訊,20241108,20241111,579.0,20250102,754.0,MA10,37,30.22,1,64.0,9.8,0.0,0.0,2.8531,3.0709,3.5277,1.0,5.6058,9.7744,2.6402,-2.0134,2.16,0.0,0.0,1.0,4.95
3131,弘塑,CoPoS封裝,20241111,20241112,1730.0,20241225,1430.0,SL,31,-17.34,0,67.1,-5.1,0.0,0.0,1.3865,4.8074,4.8231,0.0,3.5398,-5.1351,3.0435,-17.0213,-3.04,0.0,,1.0,4.7
5292,華懋,綠能環保,20241111,20241112,172.5,20250113,145.0,SL,43,-15.94,0,68.2,0.0,2.2,0.17,2.4203,4.4866,2.9063,1.0,7.4303,0.0,1.6963,-4.6703,0.0,0.0,,1.0,4.7
6187,萬潤,CoPoS封裝,20241111,20241112,455.0,20250110,383.0,SL,42,-15.82,0,68.7,-2.0,3.71,0.33,4.2572,5.0788,4.8836,1.0,5.1479,-2.0408,2.5768,-11.6022,-3.04,0.0,,1.0,4.7
2467,志聖,CoPoS封裝,20241112,20241113,216.5,20250113,181.5,SL,42,-16.17,0,42.5,-7.8,-1.37,0.17,-3.6251,-1.6023,-0.8978,0.0,-5.6277,-7.8224,3.068,-12.8,-5.02,0.0,,1.0,2.17
4979,華星光,光通訊,20241112,20241113,149.5,20241210,188.5,MA10,19,26.09,1,71.3,-0.3,0.0,0.0,1.5474,5.4923,6.0428,1.0,7.1429,-0.3165,2.8032,-0.9434,1.01,0.0,0.0,1.0,2.17
3006,晶豪科,記憶體,20241113,20241114,66.8,20250113,56.6,SL,41,-15.27,0,42.0,-1.7,-10.29,0.0,-2.2825,-0.9686,-1.3821,0.0,-0.7246,-1.7217,1.8502,-16.7679,-9.71,0.0,0.0,1.0,1.57
6640,均華,CoPoS封裝,20241113,20241114,813.0,20241224,690.0,SL,28,-15.13,0,56.7,-13.8,1.72,0.22,0.7951,4.2994,0.8274,0.0,-0.5063,-13.8158,4.2534,-25.8491,-4.58,0.0,,1.0,1.57
5292,華懋,綠能環保,20241114,20241115,162.0,20250407,134.5,SL,90,-16.98,0,35.6,-3.8,2.2,0.17,-3.3788,-2.4828,-2.9184,0.0,-5.5072,-3.8348,2.0111,-10.4396,-3.83,0.0,,1.0,0.87
5443,均豪,CoPoS封裝,20241114,20241115,126.5,20250102,107.0,SL,33,-15.42,0,46.9,-3.4,0.63,0.56,-1.8335,-0.1166,0.6068,0.0,-1.1538,-3.3835,2.1332,-17.0968,-5.2,0.0,,1.0,0.87
2455,全新,光通訊,20241115,20241118,144.5,20241205,164.0,MA10,13,13.49,1,54.1,-9.1,0.0,0.0,-0.1989,2.7304,0.939,0.0,7.8853,-9.0634,3.4994,-12.2449,-0.58,0.0,0.0,1.0,0.96
4919,新唐,IC設計,20241115,20241118,93.6,20250331,77.4,SL,86,-17.31,0,56.7,12.9,0.08,0.33,2.6349,2.8644,3.2548,1.0,3.4261,12.8505,4.6884,-6.2136,-4.23,0.0,,1.0,0.96
8086,宏捷科,光通訊,20241118,20241119,96.0,20250108,110.0,MA10,35,14.58,1,43.7,-6.9,-1.19,0.17,-1.6325,-0.371,-1.5964,0.0,-3.5897,-6.9307,2.3059,-18.2609,-2.04,0.0,0.0,1.0,0.08
2455,全新,光通訊,20241119,20241120,155.5,20250311,128.0,SL,70,-17.68,0,57.7,-7.0,0.0,0.0,1.2574,3.3784,3.6585,0.0,4.7945,-6.9909,3.8512,-10.7872,0.42,0.0,0.0,1.0,1.39
6640,均華,CoPoS封裝,20241119,20241120,818.0,20241224,690.0,SL,24,-15.65,0,57.6,-7.0,2.35,0.33,1.9197,2.6456,6.1074,0.0,5.6283,-7.0276,5.0597,-23.8679,-5.29,0.0,,1.0,1.39
3008,大立光,光學,20241120,20241121,2365.0,20250210,2715.0,MA10,49,14.8,1,48.6,-2.5,0.0,0.0,-0.8895,0.1712,0.1927,0.0,-0.6369,-2.5,2.0359,-26.875,-4.41,0.0,0.0,1.0,0.64
7734,印能,CoPoS封裝,20241120,20241121,1765.0,20250305,1480.0,SL,65,-16.15,0,78.0,12.4,0.0,0.0,8.2536,8.6109,8.6435,1.0,13.8365,12.4224,3.1437,0.0,-3.94,0.0,,1.0,0.64
6187,萬潤,CoPoS封裝,20241121,20241122,473.0,20241216,399.0,SL,16,-15.64,0,55.2,4.8,3.71,0.33,1.6986,1.2247,2.1435,1.0,1.5217,4.826,3.5613,-13.9963,-4.46,0.0,,1.0,0.02
3711,日月光投控,封測,20241125,20241126,155.0,20250226,175.5,MA10,58,13.23,1,54.6,-3.7,0.0,0.0,0.5803,0.9382,0.6614,1.0,2.9703,-3.7037,1.7422,-7.4184,3.18,1.0,0.0,1.0,1.66
4979,華星光,光通訊,20241125,20241126,169.0,20241210,188.5,MA10,10,11.54,1,78.5,18.3,0.0,0.0,9.1618,10.8545,12.2432,1.0,19.1489,18.3099,3.5183,0.0,9.89,1.0,0.0,1.0,1.66
6187,萬潤,CoPoS封裝,20241125,20241126,458.0,20250110,383.0,SL,32,-16.38,0,52.0,2.9,3.03,0.33,-0.5773,0.9991,1.3956,0.0,8.2654,2.8761,3.5307,-14.3646,-1.12,0.0,,1.0,1.66
7734,印能,CoPoS封裝,20241125,20241126,1810.0,20250303,1530.0,SL,60,-15.47,0,70.9,8.8,0.0,0.0,3.3613,8.0527,8.8175,1.0,11.4804,8.8496,3.1322,-1.0724,-1.12,0.0,,1.0,1.66
8086,宏捷科,光通訊,20241125,20241126,99.8,20250331,81.5,SL,80,-18.34,0,73.3,4.3,-2.55,0.5,3.3854,5.0355,7.1935,0.0,8.5106,4.2945,2.566,-11.3043,9.89,1.0,0.0,1.0,1.66
2454,聯發科,IC設計,20241126,20241127,1250.0,20250113,1390.0,MA10,32,11.2,1,50.8,-4.1,0.0,0.0,-0.156,0.8271,-0.039,0.0,-0.3891,-4.1199,1.8897,-4.1199,-5.26,0.0,0.0,1.0,0.42
3105,穩懋,光通訊,20241126,20241127,115.5,20250113,96.0,SL,32,-16.88,0,47.5,-5.6,0.0,0.0,-0.3378,0.2549,-0.1058,0.0,0.8547,-5.6,1.8274,-16.0142,11.22,1.0,0.0,1.0,0.42
3231,緯創,AI伺服器,20241126,20241127,112.5,20250331,95.3,SL,79,-15.29,0,56.3,5.7,-1.14,0.33,1.5228,2.0842,2.1059,1.0,5.2632,5.7269,2.6098,-3.6145,-0.11,0.0,0.0,1.0,0.42
2441,超豐,封測,20241127,20241128,56.9,20250226,63.7,MA10,56,11.95,1,53.2,-1.9,-5.18,0.33,0.035,0.67,0.4751,0.0,1.7825,-1.89,1.2162,-4.9917,1.11,0.0,0.0,0.0,-1.1
4906,正文,光通訊,20241127,20241128,35.2,20250331,29.05,SL,78,-17.47,0,49.4,-0.1,-8.75,0.08,-0.3895,0.5901,-0.1951,0.0,2.2857,-0.1395,1.6827,-16.8409,12.89,1.0,0.0,0.0,-1.1
4966,譜瑞-KY,IC設計,20241127,20241128,682.0,20241226,778.0,MA10,20,14.08,1,49.2,-5.4,0.0,0.0,-0.8996,1.0505,0.7375,0.0,1.9403,-5.4017,2.4679,-14.944,-8.12,0.0,,0.0,-1.1
4979,華星光,光通訊,20241127,20241128,173.0,20241210,188.5,MA10,8,8.96,1,79.3,19.9,0.0,0.0,4.064,9.279,10.8924,1.0,14.1892,19.8582,3.4936,0.0,12.89,1.0,0.0,0.0,-1.1
3406,玉晶光,光學,20241128,20241129,445.5,20250103,487.0,MA10,24,9.32,1,41.4,-1.9,0.0,0.0,-1.5219,-1.2789,-1.4613,0.0,0.1138,-1.8952,1.8946,-22.1239,2.55,0.0,0.0,0.0,-1.26
3231,緯創,AI伺服器,20241129,20241202,114.0,20250331,95.3,SL,76,-16.4,0,40.8,-1.3,-1.44,0.33,-2.8253,-1.9862,-3.4659,0.0,-4.2194,-1.3043,2.8621,-8.8353,-3.41,0.0,0.0,0.0,-1.42
3450,聯鈞,光通訊,20241129,20241202,242.5,20250102,274.0,MA10,22,12.99,1,59.8,10.4,1.46,0.33,1.9175,4.9581,2.1197,1.0,8.1858,10.3837,3.5784,-3.7402,14.83,1.0,0.0,0.0,-1.42
4906,正文,光通訊,20241129,20241202,36.65,20250113,30.8,SL,29,-15.96,0,54.2,0.4,-9.39,0.08,0.1112,1.152,0.3904,0.0,0.9818,0.4184,1.782,-15.986,14.83,1.0,0.0,0.0,-1.42
3406,玉晶光,光學,20241202,20241203,452.5,20250103,487.0,MA10,22,7.62,1,50.9,-0.3,0.0,0.0,-0.0671,0.3145,0.0112,0.0,-1.1074,-0.3348,1.9081,-19.4043,3.36,1.0,0.0,1.0,0.64
4966,譜瑞-KY,IC設計,20241202,20241203,712.0,20250331,565.0,SL,75,-20.65,0,66.2,7.3,0.0,0.0,1.9264,3.3377,4.3184,0.0,0.0,7.2617,2.1159,-9.219,-1.76,0.0,,1.0,0.64
2454,聯發科,IC設計,20241204,20241205,1325.0,20250210,1480.0,MA10,39,11.7,1,68.3,1.1,0.0,0.0,2.2463,2.8037,3.347,1.0,5.6,1.1494,2.1089,-1.1236,0.8,0.0,0.0,1.0,2.7
6640,均華,CoPoS封裝,20241205,20241206,794.0,20241226,668.0,SL,14,-15.87,0,61.6,2.0,2.35,0.33,1.7987,2.956,3.0016,0.0,8.9572,2.0025,3.7931,-16.8367,-3.75,0.0,,1.0,2.6
2467,志聖,CoPoS封裝,20241206,20241209,207.0,20250303,170.0,SL,51,-17.87,0,49.1,-6.7,-2.15,0.17,-0.8068,0.8201,-0.7244,0.0,5.0251,-6.6964,2.9237,-15.3846,-3.71,0.0,,1.0,2.14
3131,弘塑,CoPoS封裝,20241206,20241209,1780.0,20241225,1430.0,SL,12,-19.66,0,59.2,-0.8,0.0,0.0,1.0945,3.9076,2.407,0.0,6.6869,-0.8475,2.9136,-10.4592,-3.71,0.0,,1.0,2.14
3583,辛耘,CoPoS封裝,20241206,20241209,439.0,20250113,355.0,SL,24,-19.13,0,62.0,-4.5,0.0,0.0,0.3386,3.2281,2.1018,0.0,7.1084,-4.5113,2.3671,-12.1542,-3.71,0.0,,1.0,2.14
3711,日月光投控,封測,20241206,20241209,160.0,20250407,134.5,SL,74,-15.94,0,68.2,2.6,0.0,0.0,1.6571,3.2697,3.1862,0.0,5.2805,2.5723,1.9355,-5.3412,3.26,1.0,0.0,1.0,2.14
2388,威盛,IC設計,20241209,20241210,110.0,20250109,91.2,SL,21,-17.09,0,54.7,-3.6,1.75,0.11,0.1873,1.9048,1.3738,0.0,4.3902,-3.6036,2.2996,-23.8434,2.07,0.0,,1.0,2.33
2451,創見,記憶體,20241209,20241210,94.2,20250409,78.5,SL,75,-16.67,0,64.2,-3.6,-7.76,0.83,1.1853,1.6564,1.4477,0.0,3.5281,-3.5934,1.3462,-8.835,-9.59,0.0,0.0,1.0,2.33
3034,聯詠,IC設計,20241209,20241210,488.5,,,OPEN,,,,56.0,-1.7,0.0,0.0,0.4326,0.6504,0.6036,0.0,0.6192,-1.7137,1.3777,-8.7079,2.07,0.0,0.0,1.0,2.33
